input_id,model,layer,category,measured_entropy,sae_sparsity_metric,timestamp
constrained_factual_043,gpt2,5,constrained_factual,0.48,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_043,gpt2,6,constrained_factual,0.49,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_043,gpt2,7,constrained_factual,0.5,0.855,2026-08-09T09:20:11.267455+00:00
constrained_factual_043,gpt2,8,constrained_factual,0.51,0.85,2026-08-09T09:20:11.267455+00:00
constrained_factual_044,gpt2,5,constrained_factual,0.464,0.881,2026-08-09T09:20:11.267455+00:00
constrained_factual_044,gpt2,6,constrained_factual,0.474,0.876,2026-08-09T09:20:11.267455+00:00
constrained_factual_044,gpt2,7,constrained_factual,0.484,0.871,2026-08-09T09:20:11.267455+00:00
constrained_factual_044,gpt2,8,constrained_factual,0.494,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_045,gpt2,5,constrained_factual,0.496,0.849,2026-08-09T09:20:11.267455+00:00
constrained_factual_045,gpt2,6,constrained_factual,0.506,0.844,2026-08-09T09:20:11.267455+00:00
constrained_factual_045,gpt2,7,constrained_factual,0.516,0.839,2026-08-09T09:20:11.267455+00:00
constrained_factual_045,gpt2,8,constrained_factual,0.526,0.834,2026-08-09T09:20:11.267455+00:00
constrained_factual_046,gpt2,5,constrained_factual,0.477,0.868,2026-08-09T09:20:11.267455+00:00
constrained_factual_046,gpt2,6,constrained_factual,0.487,0.863,2026-08-09T09:20:11.267455+00:00
constrained_factual_046,gpt2,7,constrained_factual,0.497,0.858,2026-08-09T09:20:11.267455+00:00
constrained_factual_046,gpt2,8,constrained_factual,0.507,0.853,2026-08-09T09:20:11.267455+00:00
constrained_factual_047,gpt2,5,constrained_factual,0.482,0.863,2026-08-09T09:20:11.267455+00:00
constrained_factual_047,gpt2,6,constrained_factual,0.492,0.858,2026-08-09T09:20:11.267455+00:00
constrained_factual_047,gpt2,7,constrained_factual,0.502,0.853,2026-08-09T09:20:11.267455+00:00
constrained_factual_047,gpt2,8,constrained_factual,0.512,0.848,2026-08-09T09:20:11.267455+00:00
constrained_factual_048,gpt2,5,constrained_factual,0.429,0.866,2026-08-09T09:20:11.267455+00:00
constrained_factual_048,gpt2,6,constrained_factual,0.439,0.861,2026-08-09T09:20:11.267455+00:00
constrained_factual_048,gpt2,7,constrained_factual,0.449,0.856,2026-08-09T09:20:11.267455+00:00
constrained_factual_048,gpt2,8,constrained_factual,0.459,0.851,2026-08-09T09:20:11.267455+00:00
constrained_factual_049,gpt2,5,constrained_factual,0.43,0.865,2026-08-09T09:20:11.267455+00:00
constrained_factual_049,gpt2,6,constrained_factual,0.44,0.86,2026-08-09T09:20:11.267455+00:00
constrained_factual_049,gpt2,7,constrained_factual,0.45,0.855,2026-08-09T09:20:11.267455+00:00
constrained_factual_049,gpt2,8,constrained_factual,0.46,0.85,2026-08-09T09:20:11.267455+00:00
constrained_factual_050,gpt2,5,constrained_factual,0.44,0.855,2026-08-09T09:20:11.267455+00:00
constrained_factual_050,gpt2,6,constrained_factual,0.45,0.85,2026-08-09T09:20:11.267455+00:00
constrained_factual_050,gpt2,7,constrained_factual,0.46,0.845,2026-08-09T09:20:11.267455+00:00
constrained_factual_050,gpt2,8,constrained_factual,0.47,0.84,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_001,gpt2,5,moderate_reasoning,1.457,0.792,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_001,gpt2,6,moderate_reasoning,1.467,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_001,gpt2,7,moderate_reasoning,1.477,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_001,gpt2,8,moderate_reasoning,1.487,0.777,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_002,gpt2,5,moderate_reasoning,1.53,0.815,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_002,gpt2,6,moderate_reasoning,1.54,0.81,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_002,gpt2,7,moderate_reasoning,1.55,0.805,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_002,gpt2,8,moderate_reasoning,1.56,0.8,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_003,gpt2,5,moderate_reasoning,1.456,0.791,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_003,gpt2,6,moderate_reasoning,1.466,0.786,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_003,gpt2,7,moderate_reasoning,1.476,0.781,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_003,gpt2,8,moderate_reasoning,1.486,0.776,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_004,gpt2,5,moderate_reasoning,1.512,0.797,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_004,gpt2,6,moderate_reasoning,1.522,0.792,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_004,gpt2,7,moderate_reasoning,1.532,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_004,gpt2,8,moderate_reasoning,1.542,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_005,gpt2,5,moderate_reasoning,1.497,0.832,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_005,gpt2,6,moderate_reasoning,1.507,0.827,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_005,gpt2,7,moderate_reasoning,1.517,0.822,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_005,gpt2,8,moderate_reasoning,1.527,0.817,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_006,gpt2,5,moderate_reasoning,1.471,0.806,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_006,gpt2,6,moderate_reasoning,1.481,0.801,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_006,gpt2,7,moderate_reasoning,1.491,0.796,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_006,gpt2,8,moderate_reasoning,1.501,0.791,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_007,gpt2,5,moderate_reasoning,1.473,0.808,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_007,gpt2,6,moderate_reasoning,1.483,0.803,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_007,gpt2,7,moderate_reasoning,1.493,0.798,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_007,gpt2,8,moderate_reasoning,1.503,0.793,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_008,gpt2,5,moderate_reasoning,1.456,0.791,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_008,gpt2,6,moderate_reasoning,1.466,0.786,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_008,gpt2,7,moderate_reasoning,1.476,0.781,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_008,gpt2,8,moderate_reasoning,1.486,0.776,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_009,gpt2,5,moderate_reasoning,1.529,0.814,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_009,gpt2,6,moderate_reasoning,1.539,0.809,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_009,gpt2,7,moderate_reasoning,1.549,0.804,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_009,gpt2,8,moderate_reasoning,1.559,0.799,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_010,gpt2,5,moderate_reasoning,1.459,0.794,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_010,gpt2,6,moderate_reasoning,1.469,0.789,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_010,gpt2,7,moderate_reasoning,1.479,0.784,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_010,gpt2,8,moderate_reasoning,1.489,0.779,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_011,gpt2,5,moderate_reasoning,1.495,0.83,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_011,gpt2,6,moderate_reasoning,1.505,0.825,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_011,gpt2,7,moderate_reasoning,1.515,0.82,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_011,gpt2,8,moderate_reasoning,1.525,0.815,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_012,gpt2,5,moderate_reasoning,1.471,0.806,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_012,gpt2,6,moderate_reasoning,1.481,0.801,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_012,gpt2,7,moderate_reasoning,1.491,0.796,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_012,gpt2,8,moderate_reasoning,1.501,0.791,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_013,gpt2,5,moderate_reasoning,1.485,0.82,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_013,gpt2,6,moderate_reasoning,1.495,0.815,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_013,gpt2,7,moderate_reasoning,1.505,0.81,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_013,gpt2,8,moderate_reasoning,1.515,0.805,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_014,gpt2,5,moderate_reasoning,1.514,0.799,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_014,gpt2,6,moderate_reasoning,1.524,0.794,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_014,gpt2,7,moderate_reasoning,1.534,0.789,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_014,gpt2,8,moderate_reasoning,1.544,0.784,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_015,gpt2,5,moderate_reasoning,1.496,0.831,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_015,gpt2,6,moderate_reasoning,1.506,0.826,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_015,gpt2,7,moderate_reasoning,1.516,0.821,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_015,gpt2,8,moderate_reasoning,1.526,0.816,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_016,gpt2,5,moderate_reasoning,1.497,0.832,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_016,gpt2,6,moderate_reasoning,1.507,0.827,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_016,gpt2,7,moderate_reasoning,1.517,0.822,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_016,gpt2,8,moderate_reasoning,1.527,0.817,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_017,gpt2,5,moderate_reasoning,1.507,0.792,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_017,gpt2,6,moderate_reasoning,1.517,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_017,gpt2,7,moderate_reasoning,1.527,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_017,gpt2,8,moderate_reasoning,1.537,0.777,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_018,gpt2,5,moderate_reasoning,1.458,0.793,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_018,gpt2,6,moderate_reasoning,1.468,0.788,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_018,gpt2,7,moderate_reasoning,1.478,0.783,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_018,gpt2,8,moderate_reasoning,1.488,0.778,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_019,gpt2,5,moderate_reasoning,1.499,0.834,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_019,gpt2,6,moderate_reasoning,1.509,0.829,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_019,gpt2,7,moderate_reasoning,1.519,0.824,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_019,gpt2,8,moderate_reasoning,1.529,0.819,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_020,gpt2,5,moderate_reasoning,1.536,0.821,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_020,gpt2,6,moderate_reasoning,1.546,0.816,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_020,gpt2,7,moderate_reasoning,1.556,0.811,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_020,gpt2,8,moderate_reasoning,1.566,0.806,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_021,gpt2,5,moderate_reasoning,1.484,0.819,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_021,gpt2,6,moderate_reasoning,1.494,0.814,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_021,gpt2,7,moderate_reasoning,1.504,0.809,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_021,gpt2,8,moderate_reasoning,1.514,0.804,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_022,gpt2,5,moderate_reasoning,1.494,0.829,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_022,gpt2,6,moderate_reasoning,1.504,0.824,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_022,gpt2,7,moderate_reasoning,1.514,0.819,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_022,gpt2,8,moderate_reasoning,1.524,0.814,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_023,gpt2,5,moderate_reasoning,1.461,0.796,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_023,gpt2,6,moderate_reasoning,1.471,0.791,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_023,gpt2,7,moderate_reasoning,1.481,0.786,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_023,gpt2,8,moderate_reasoning,1.491,0.781,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_024,gpt2,5,moderate_reasoning,1.517,0.802,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_024,gpt2,6,moderate_reasoning,1.527,0.797,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_024,gpt2,7,moderate_reasoning,1.537,0.792,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_024,gpt2,8,moderate_reasoning,1.547,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_025,gpt2,5,moderate_reasoning,1.537,0.822,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_025,gpt2,6,moderate_reasoning,1.547,0.817,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_025,gpt2,7,moderate_reasoning,1.557,0.812,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_025,gpt2,8,moderate_reasoning,1.567,0.807,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_026,gpt2,5,moderate_reasoning,1.545,0.83,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_026,gpt2,6,moderate_reasoning,1.555,0.825,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_026,gpt2,7,moderate_reasoning,1.565,0.82,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_026,gpt2,8,moderate_reasoning,1.575,0.815,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_027,gpt2,5,moderate_reasoning,1.486,0.821,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_027,gpt2,6,moderate_reasoning,1.496,0.816,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_027,gpt2,7,moderate_reasoning,1.506,0.811,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_027,gpt2,8,moderate_reasoning,1.516,0.806,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_028,gpt2,5,moderate_reasoning,1.502,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_028,gpt2,6,moderate_reasoning,1.512,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_028,gpt2,7,moderate_reasoning,1.522,0.777,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_028,gpt2,8,moderate_reasoning,1.532,0.772,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_029,gpt2,5,moderate_reasoning,1.511,0.796,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_029,gpt2,6,moderate_reasoning,1.521,0.791,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_029,gpt2,7,moderate_reasoning,1.531,0.786,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_029,gpt2,8,moderate_reasoning,1.541,0.781,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_030,gpt2,5,moderate_reasoning,1.482,0.817,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_030,gpt2,6,moderate_reasoning,1.492,0.812,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_030,gpt2,7,moderate_reasoning,1.502,0.807,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_030,gpt2,8,moderate_reasoning,1.512,0.802,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_031,gpt2,5,moderate_reasoning,1.453,0.788,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_031,gpt2,6,moderate_reasoning,1.463,0.783,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_031,gpt2,7,moderate_reasoning,1.473,0.778,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_031,gpt2,8,moderate_reasoning,1.483,0.773,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_032,gpt2,5,moderate_reasoning,1.481,0.816,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_032,gpt2,6,moderate_reasoning,1.491,0.811,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_032,gpt2,7,moderate_reasoning,1.501,0.806,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_032,gpt2,8,moderate_reasoning,1.511,0.801,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_033,gpt2,5,moderate_reasoning,1.503,0.788,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_033,gpt2,6,moderate_reasoning,1.513,0.783,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_033,gpt2,7,moderate_reasoning,1.523,0.778,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_033,gpt2,8,moderate_reasoning,1.533,0.773,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_034,gpt2,5,moderate_reasoning,1.477,0.812,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_034,gpt2,6,moderate_reasoning,1.487,0.807,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_034,gpt2,7,moderate_reasoning,1.497,0.802,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_034,gpt2,8,moderate_reasoning,1.507,0.797,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_035,gpt2,5,moderate_reasoning,1.487,0.822,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_035,gpt2,6,moderate_reasoning,1.497,0.817,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_035,gpt2,7,moderate_reasoning,1.507,0.812,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_035,gpt2,8,moderate_reasoning,1.517,0.807,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_036,gpt2,5,moderate_reasoning,1.495,0.83,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_036,gpt2,6,moderate_reasoning,1.505,0.825,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_036,gpt2,7,moderate_reasoning,1.515,0.82,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_036,gpt2,8,moderate_reasoning,1.525,0.815,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_037,gpt2,5,moderate_reasoning,1.514,0.799,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_037,gpt2,6,moderate_reasoning,1.524,0.794,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_037,gpt2,7,moderate_reasoning,1.534,0.789,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_037,gpt2,8,moderate_reasoning,1.544,0.784,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_038,gpt2,5,moderate_reasoning,1.531,0.816,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_038,gpt2,6,moderate_reasoning,1.541,0.811,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_038,gpt2,7,moderate_reasoning,1.551,0.806,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_038,gpt2,8,moderate_reasoning,1.561,0.801,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_039,gpt2,5,moderate_reasoning,1.483,0.818,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_039,gpt2,6,moderate_reasoning,1.493,0.813,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_039,gpt2,7,moderate_reasoning,1.503,0.808,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_039,gpt2,8,moderate_reasoning,1.513,0.803,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_040,gpt2,5,moderate_reasoning,1.451,0.786,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_040,gpt2,6,moderate_reasoning,1.461,0.781,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_040,gpt2,7,moderate_reasoning,1.471,0.776,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_040,gpt2,8,moderate_reasoning,1.481,0.771,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_041,gpt2,5,moderate_reasoning,1.452,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_041,gpt2,6,moderate_reasoning,1.462,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_041,gpt2,7,moderate_reasoning,1.472,0.777,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_041,gpt2,8,moderate_reasoning,1.482,0.772,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_042,gpt2,5,moderate_reasoning,1.485,0.82,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_042,gpt2,6,moderate_reasoning,1.495,0.815,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_042,gpt2,7,moderate_reasoning,1.505,0.81,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_042,gpt2,8,moderate_reasoning,1.515,0.805,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_043,gpt2,5,moderate_reasoning,1.502,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_043,gpt2,6,moderate_reasoning,1.512,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_043,gpt2,7,moderate_reasoning,1.522,0.777,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_043,gpt2,8,moderate_reasoning,1.532,0.772,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_044,gpt2,5,moderate_reasoning,1.472,0.807,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_044,gpt2,6,moderate_reasoning,1.482,0.802,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_044,gpt2,7,moderate_reasoning,1.492,0.797,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_044,gpt2,8,moderate_reasoning,1.502,0.792,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_045,gpt2,5,moderate_reasoning,1.512,0.797,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_045,gpt2,6,moderate_reasoning,1.522,0.792,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_045,gpt2,7,moderate_reasoning,1.532,0.787,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_045,gpt2,8,moderate_reasoning,1.542,0.782,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_046,gpt2,5,moderate_reasoning,1.518,0.803,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_046,gpt2,6,moderate_reasoning,1.528,0.798,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_046,gpt2,7,moderate_reasoning,1.538,0.793,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_046,gpt2,8,moderate_reasoning,1.548,0.788,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_047,gpt2,5,moderate_reasoning,1.494,0.829,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_047,gpt2,6,moderate_reasoning,1.504,0.824,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_047,gpt2,7,moderate_reasoning,1.514,0.819,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_047,gpt2,8,moderate_reasoning,1.524,0.814,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_048,gpt2,5,moderate_reasoning,1.543,0.828,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_048,gpt2,6,moderate_reasoning,1.553,0.823,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_048,gpt2,7,moderate_reasoning,1.563,0.818,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_048,gpt2,8,moderate_reasoning,1.573,0.813,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_049,gpt2,5,moderate_reasoning,1.492,0.827,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_049,gpt2,6,moderate_reasoning,1.502,0.822,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_049,gpt2,7,moderate_reasoning,1.512,0.817,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_049,gpt2,8,moderate_reasoning,1.522,0.812,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_050,gpt2,5,moderate_reasoning,1.501,0.786,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_050,gpt2,6,moderate_reasoning,1.511,0.781,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_050,gpt2,7,moderate_reasoning,1.521,0.776,2026-08-09T09:20:11.267455+00:00
moderate_reasoning_050,gpt2,8,moderate_reasoning,1.531,0.771,2026-08-09T09:20:11.267455+00:00
open_ended_001,gpt2,5,open_ended,2.919,0.674,2026-08-09T09:20:11.267455+00:00
open_ended_001,gpt2,6,open_ended,2.929,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_001,gpt2,7,open_ended,2.939,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_001,gpt2,8,open_ended,2.949,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_002,gpt2,5,open_ended,2.914,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_002,gpt2,6,open_ended,2.924,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_002,gpt2,7,open_ended,2.934,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_002,gpt2,8,open_ended,2.944,0.654,2026-08-09T09:20:11.267455+00:00
open_ended_003,gpt2,5,open_ended,2.94,0.695,2026-08-09T09:20:11.267455+00:00
open_ended_003,gpt2,6,open_ended,2.95,0.69,2026-08-09T09:20:11.267455+00:00
open_ended_003,gpt2,7,open_ended,2.96,0.685,2026-08-09T09:20:11.267455+00:00
open_ended_003,gpt2,8,open_ended,2.97,0.68,2026-08-09T09:20:11.267455+00:00
open_ended_004,gpt2,5,open_ended,2.917,0.672,2026-08-09T09:20:11.267455+00:00
open_ended_004,gpt2,6,open_ended,2.927,0.667,2026-08-09T09:20:11.267455+00:00
open_ended_004,gpt2,7,open_ended,2.937,0.662,2026-08-09T09:20:11.267455+00:00
open_ended_004,gpt2,8,open_ended,2.947,0.657,2026-08-09T09:20:11.267455+00:00
open_ended_005,gpt2,5,open_ended,2.865,0.67,2026-08-09T09:20:11.267455+00:00
open_ended_005,gpt2,6,open_ended,2.875,0.665,2026-08-09T09:20:11.267455+00:00
open_ended_005,gpt2,7,open_ended,2.885,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_005,gpt2,8,open_ended,2.895,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_006,gpt2,5,open_ended,2.914,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_006,gpt2,6,open_ended,2.924,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_006,gpt2,7,open_ended,2.934,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_006,gpt2,8,open_ended,2.944,0.654,2026-08-09T09:20:11.267455+00:00
open_ended_007,gpt2,5,open_ended,2.915,0.67,2026-08-09T09:20:11.267455+00:00
open_ended_007,gpt2,6,open_ended,2.925,0.665,2026-08-09T09:20:11.267455+00:00
open_ended_007,gpt2,7,open_ended,2.935,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_007,gpt2,8,open_ended,2.945,0.655,2026-08-09T09:20:11.267455+00:00
